year,surveyID,beachID,beach_name,beach_county,beach_region,lat,lon,survey_window,wind_direction,wind_strength,sea_state,tot_survey_hours,number_volunteers,length_surveyed_metres,lighters_tobacco_pouches,cigarette_packets,cigarette_stubs
2015,35815,22587,Morfa Harlech ,Gwynedd,Wales,52.86343018,-4.127919674,GBBC,,Light,Calm,5,8,100,,,1
2015,35835,3352,Pier Road Beach,Northumberland,North East England,55.76624122,-1.990864277,GBBC,Offshore,Light,Calm,2,20,100,,,
2015,35839,25976,Greenbanks Bay,Aberdeenshire,Scotland,57.66517178,-2.51674509,GBBC,,Light,Moderate,2,9,100,2,2,2
2015,35846,2310,Shingle Street,Suffolk,South East England,52.03249293,1.454150567,GBBC,Onshore,Light,Calm,7,12,100,,2,
2015,35851,26323,Saltburn West (Pennant to the lifeguard station),Redcar and Cleveland,North East England,54.58671164,-0.969114304,GBBC,Offshore,Strong,Rough,2,4,100,1,2,28
2015,35864,3191,Winchelsea Beach,East Sussex,South East England,50.91190556,0.727350712,GBBC,Onshore,Strong,Moderate,2,8,100,9,2,1
2015,35873,2264,Swansea Bay (Blackpill Lido),Swansea,Wales,51.597414,-3.993834,GBBC,,Light,Calm,2,31,100,10,2,19
2015,35878,3745,Kessingland to Pakefield,Suffolk,South East England,52.44936734,1.734359264,GBBC,Offshore,Light,Calm,3,7,100,1,7,
2015,35889,26240,Penmaenmawr,Conwy,Wales,53.26994845,-3.928899765,GBBC,,,Calm,2,5,100,1,,45
2015,35915,2530,Rhossili,Swansea,Wales,51.57255265,-4.288876397,GBBC,,Light,Calm,3,17,100,4,0,3
2015,35944,2118,Tentsmuir Point National Nature Reserve,Fife,Scotland,56.40480256,-2.808652813,GBBC,Onshore,Light,Calm,3,53,100,3,0,17
2015,36009,2279,Gunwalloe Fishing Cove Shore,Cornwall,South West England,50.05381628,-5.279153056,GBBC,Onshore,Strong,Moderate,2,34,100,38,0,31
2015,36021,2399,Sizewell,Suffolk,South East England,52.20392471,1.622200012,GBBC,Onshore,Light,Calm,2,8,100,,,2
2015,36058,2499,Shellness,Kent,South East England,51.37017291,0.947055817,GBBC,Offshore,Light,Calm,2,5,100,2,,
2015,36106,3504,Cley Beach / Blakeney Point,Norfolk,South East England,52.97107664,1.022672653,GBBC,,Light,Calm,2,28,100,0,1,2
2015,36184,3455,Mill Bay (Orkney),Orkney,Scotland,59.11986736,-2.60265776,GBBC,Onshore,Light,Moderate,1,2,100,,,
2015,36236,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,GBBC,,,,2,82,100,1,4,19
2015,35766,26118,Nigg,Ross-Shire,Scotland,57.6933574,-4.016125202,GBBC,Offshore,Light,Calm,3,10,100,1,,1
2015,35785,20665,Dovercourt West End Beach,Essex,South East England,51.9264312,1.27222538,GBBC,Offshore,Strong,Moderate,2,16,100,2,1,13
2015,35787,26212,Hove Lawns,The City of Brighton and Hove,South East England,50.82314632,-0.166374321,GBBC,Onshore,Strong,Moderate,1,22,100,2,0,22
2015,35905,3482,Nicholaston Burrows (Crawley Woods),Swansea,Wales,51.570719,-4.135144,GBBC,Onshore,Strong,Moderate,4,8,100,0,0,0
2015,35954,20419,Hurst Spit near Hurst Castle,Hampshire,South East England,50.70788703,-1.559688449,GBBC,Onshore,Strong,Moderate,1.33,20,100,6,1,1
2015,35965,2900,Blackhall Rocks (from stack South),County Durham,North East England,54.74454893,-1.268264173,GBBC,,,,2,18,100,5,,
2015,36011,2266,Stokes Bay,Hampshire,South East England,50.78586817,-1.167844534,GBBC,,,Calm,1,35,100,1,4,2
2015,36189,2130,Lunderston Bay,Inverclyde,Scotland,55.92119534,-4.874700308,GBBC,,Light,Calm,2,10,100,3,,5
2015,35923,2501,Llandudno,Conwy,Wales,53.32520865,-3.826010227,GBBC,Offshore,Light,Calm,1.25,6,100,,,290
2015,36040,2263,Blackhall Rocks (from the stack North),County Durham,North East England,54.747072,-1.271152,GBBC,,,Moderate,2.25,25,100,3,2,3
2015,35819,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,GBBC,Offshore,Light,Moderate,1,24,100,,1,12
2015,35840,2063,Rhyl East (Children's village to Lifeboat Station),Denbighshire,Wales,53.32337795,-3.492901325,GBBC,,,,1.5,19,100,5,2,184
2015,35867,3090,Ferring,West Sussex,South East England,50.80251744,-0.447767973,GBBC,Offshore,Strong,Rough,1,25,100,,,
2015,35911,2611,Shoreham Beach ,West Sussex,South East England,50.82645586,-0.249576499,GBBC,Onshore,Strong,Rough,2,53,100,3,,1
2015,35964,2462,Mouissoniere,Herm Island,Channel Islands,49.4814,-2.453,GBBC,Onshore,Light,Moderate,1,13,100,,,
2015,36004,2889,Westward Ho!,Devon,South West England,51.05174335,-4.230273064,GBBC,Offshore,Light,Calm,1.62,3,100,,1,6
2015,36063,3165,Worthing (Pier to Pool),West Sussex,South East England,50.80948735,-0.369222164,GBBC,,Light,Calm,1.5,32,100,4,5,37
2015,36064,3872,Worthing - Pool to Esplanade,West Sussex,South East England,50.8107602,-0.363278389,GBBC,,Light,Calm,1.5,33,100,2,,3
2015,36100,3753,Lunan Bay South,Angus,Scotland,56.63043501,-2.501202822,GBBC,,,,2,26,100,,,
2015,36238,36174,Seatown 2,Dorset,South West England,50.72009819,-2.817140221,GBBC,,Light,Calm,2,2,100,,,
2015,45527,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,GBBC,Onshore,Light,Calm,2,5,100,,,
2015,35772,2132,Goring-by-Sea,West Sussex,South East England,50.80494482,-0.421675444,GBBC,,Light,Calm,1,25,100,1,2,2
2015,36102,3730,Towyn North,Gwynedd,Wales,52.90784089,-4.629567861,GBBC,,,,1,2,100,,,
2015,36111,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,GBBC,Onshore,Light,Calm,1,12,100,0,0,7
2015,35849,2128,Cold Knap Beach,Vale of Glamorgan,Wales,51.38971312,-3.296123743,GBBC,,Light,Calm,1.5,20,100,8,2,48
2015,35892,3347,Fontygary,Vale of Glamorgan,Wales,51.38353321,-3.367556333,GBBC,,,,1.5,5,100,,,
2015,36014,3626,Freshwater West,Pembrokeshire,Wales,51.65944578,-5.06198287,GBBC,Onshore,Light,Calm,1.75,40,100,1,7,15
2015,36039,23534,Pendine Sands,Carmarthenshire,Wales,51.7333333,-4.5333333,GBBC,Onshore,Light,Calm,1,14,100,7,,
2015,36066,3653,Trimley Marsh ,Suffolk,South East England,51.97265177,1.282043027,GBBC,,Light,Calm,3,6,100,54,,
2015,36084,27212,Freshwater west (north),Pembrokeshire,Wales,51.66210788,-5.064182281,GBBC,Onshore,Light,Calm,1.75,20,100,5,5,
2015,36094,25713,Swanbridge Beach,Vale of Glamorgan,Wales,51.39977955,-3.197311933,GBBC,,Light,Calm,1.5,28,100,2,1,8
2015,36104,3177,Holywell Bay,Cornwall,South West England,50.39308942,-5.146107673,GBBC,Offshore,Light,Calm,1,45,100,10,,
2015,36182,2070,Robin Hood's Bay,North Yorkshire,North East England,54.43023379,-0.531949103,GBBC,Onshore,Light,Calm,1.5,8,100,,,5
2015,35779,26187,Ullapool East Shore Beach,Highland,Scotland,57.89549468,-5.159561634,GBBC,,Light,Calm,2.25,22,100,5,10,261
2015,36098,3424,Porth Ychain,Gwynedd,Wales,52.891803,-4.662164,GBBC,,,,2.5,2,100,1,,
2015,35767,3894,Hopeton House,Edinburgh,Scotland,55.994125,-3.439745,GBBC,,Light,Calm,1.5,8,100,,2,4
2015,35936,3099,Hurst Beach ,Hampshire,South East England,50.70734433,-1.563759128,GBBC,,,,2,50,100,3,1,2
2015,35769,2099,West Angle Bay,Pembrokeshire,Wales,51.68683831,-5.107904782,GBBC,,,Calm,2,8,100,2,,11
2015,35777,25795,Newborough Spit,Anglesey,Wales,53.12893252,-4.344998676,GBBC,,Light,Calm,3,6,100,1,,
2015,36036,2488,Port Grat,Guernsey,Channel Islands,49.49486274,-2.561257481,GBBC,,,Moderate,1,9,100,1,,
2015,36043,3849,Rathlin Church Bay North,Antrim ,Northern Ireland,55.29271587,-6.192544698,GBBC,Onshore,Light,Moderate,2,8,100,,,1
2015,35797,2700,Plumpudding (Minnis Bay),Kent,South East England,51.37757276,1.266575604,GBBC,Onshore,Light,Moderate,2.5,28,100,1,,
2015,35899,2494,Blacksands,Fife,Scotland,56.0509,-3.297457,GBBC,,,,1,4,100,,,2
2015,35931,2647,Perelle,Guernsey,Channel Islands,49.46168118,-2.631767392,GBBC,Onshore,Light,Calm,1.5,25,100,1,0,0
2015,35932,2921,Haute Banque/Le Catioroc ,Guernsey,Channel Islands,49.459,-2.652,GBBC,Offshore,Light,Calm,1.5,8,100,0,0,0
2015,35968,3404,Crow Point,Devon,South West England,51.07047309,-4.205476028,GBBC,Onshore,Strong,Moderate,3,17,100,3,,
2015,35984,2236,Peppercombe to Portledge,Devon,South West England,50.99651772,-4.308870062,GBBC,Onshore,Light,Moderate,2,3,100,1,,
2015,35917,2676,Sand Bay North,Somerset,South West England,51.38343946,-2.962800264,GBBC,,,,1.75,21,100,4,1,5
2015,36187,25797,Polhawn,Cornwall,South West England,50.3251762,-4.220455885,GBBC,,Light,Calm,2.5,38,100,3,,
2015,35898,2220,Burntisland,Fife,Scotland,56.10913353,-3.153023439,GBBC,,,,1,4,100,,,20
2015,35908,2550,Beacon Cove,Devon,South West England,50.45755866,-3.523596525,GBBC,,Light,Calm,2,40,100,2,8,198
2015,35978,2594,Sandy Cove,Cornwall,South West England,50.10131288,-5.544726848,GBBC,,Light,Calm,1.25,16,100,2,1,3
2015,36181,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,GBBC,Offshore,Light,Calm,1,13,100,1,,
2015,35893,2311,Sker (South),Bridgend,Wales,51.50809473,-3.745898008,GBBC,,,,1.5,6,100,4,,
2015,35903,3620,Pettycur Bay,Fife,Scotland,56.0621139,-3.183744649,GBBC,,,,1,4,100,,,1
2015,35837,3371,Erwarton foreshore (north shore of the Stour),Suffolk,South East England,51.95921597,1.24757183,GBBC,Offshore,Light,Calm,0.58,6,100,1,0,0
2015,36117,3536,Arbroath East - Victoria Park Beach,Angus,Scotland,56.56043436,-2.568123937,GBBC,Onshore,Light,Calm,1,2,100,,8,25
2015,36192,2065,Hilbre Island,Merseyside,North West England,53.3822885,-3.225412265,GBBC,Onshore,Light,Calm,2,3,100,2,1,
2015,35786,3767,Bognor Beach West,West Sussex,South East England,50.7785881,-0.677041441,GBBC,Onshore,Light,Calm,1.67,2,100,2,3,25
2015,35780,3121,South Swale,Kent,South East England,51.34507,0.955981,GBBC,Offshore,Light,Moderate,1,5,100,,,
2015,35789,19705,"East Bay, North Queensferry",Fife,Scotland,56.01016265,-3.390564322,GBBC,Offshore,Light,Calm,2,2,100,,,1
2015,35829,2581,Cams Bay,Hampshire,South East England,50.84272292,-1.157662067,GBBC,,Strong,Moderate,2,14,100,4,1,36
2015,35836,25897,East Sands Beach,Fife,Scotland,56.33414542,-2.779862881,GBBC,,,,2,26,100,19,,46
2015,35848,25671,Morfa Conwy,Conwy,Wales,53.29046044,-3.859000606,GBBC,,Light,Calm,0.75,6,100,,,8
2015,35872,25808,Cley Beach,Norfolk,South East England,52.96554559,1.048657894,GBBC,Offshore,,Moderate,2,14,100,2,2,17
2015,35879,3453,Pakefield,Suffolk,South East England,52.4496497,1.73412323,GBBC,Offshore,Light,Calm,3,21,100,4,9,
2015,35907,2392,Tynemouth Longsands,Tyne and Wear,North East England,55.02400013,-1.424167156,GBBC,Onshore,,Calm,2,20,100,,2,325
2015,35949,3305,Coatham sands,Redcar and Cleveland,North East England,54.62088635,-1.088032722,GBBC,Onshore,Light,Moderate,1.5,9,100,5,4,73
2015,35973,4196,Hayling West Beach,Hampshire,South East England,50.78507455,-1.016138792,GBBC,Offshore,Light,Calm,2,14,100,,1,3
2015,36007,3524,Borth Wen - Holy Island,Isle of Anglesey,Wales,53.24498162,-4.5900321,GBBC,Offshore,Strong,Rough,2.02,7,100,2,,
2015,36029,3302,Ballyhornan Strand North- Killard,Co. Down,Northern Ireland,54.30822402,-5.54268837,GBBC,,Light,Calm,5,16,100,9,0,0
2015,36038,2808,Shakespeare Beach,Kent,South East England,51.11343745,1.302480698,GBBC,Onshore,Strong,Rough,3.5,71,100,10,3,1
2015,36045,25401,Aberforeshore,Gwynedd,Wales,53.13956218,-4.28301661,GBBC,Onshore,Light,Calm,2,10,100,1,,
2015,36107,26335,White Hart Beach,Argyll and Bute,Scotland,55.63301433,-6.194758752,GBBC,,Light,Calm,2,6,100,1,,
2015,36122,2852,Auchmithie,Angus,Scotland,56.59018577,-2.519850859,GBBC,Onshore,Light,Calm,2,3,100,1,6,10
2015,36127,2086,Le Braye Slip,Jersey,Channel Islands,49.19847572,-2.226769924,GBBC,,Light,Calm,2,15,100,3,3,102
2015,36193,3754,Jubilee Beach,Essex,South East England,51.52982536,0.733423233,GBBC,Onshore,Light,Calm,2,31,100,6,6,951
2015,36194,2243,Kinghorn Harbour,Fife,Scotland,56.06934064,-3.172103762,GBBC,,,,2,14,100,,,80
2015,36051,2412,Hengistbury Head,Dorset,South West England,50.71387243,-1.746370196,GBBC,,Strong,,1.55,15,100,1,1,4
2015,35795,3055,Dornoch Sands,Highland,Scotland,57.87855418,-4.016704559,GBBC,Offshore,Light,Calm,1.5,5,100,,,1
2015,35813,2819,Portchester,Hampshire,South East England,50.83821117,-1.130654699,GBBC,Onshore,Light,Moderate,1.5,12,100,,,3
2015,35831,2207,Flimby,Cumbria,North West England,54.69116671,-3.519841432,GBBC,Onshore,Light,Calm,2,22,100,5,3,
2015,36017,2978,Arrochar Shore,Argyll and Bute,Scotland,56.20484,-4.744299,GBBC,Onshore,,Moderate,1.25,12,100,3,,
2015,36033,2943,Munlochy Bay (North Shore),Highland,Scotland,57.54816401,-4.199202962,GBBC,Onshore,Light,Calm,1.92,1,100,,,
2015,35821,2336,"Flamborough, South Landing",East Riding of Yorkshire,North East England,54.103925,-0.11683,GBBC,Onshore,Light,Calm,2,63,100,,1,
2015,35842,3376,Cairnbulg Harbour,Aberdeenshire,Scotland,57.68049089,-1.941303711,GBBC,,Light,Calm,3.5,35,100,3,1,10
2015,35850,2518,Danes Dyke,East Riding of Yorkshire,North East England,54.103525,-0.140143,GBBC,Onshore,Light,Calm,2,11,100,,,
2015,35858,3645,Maryport North Quay,Cumbria,North West England,54.715957,-3.50173,GBBC,Onshore,Strong,Moderate,1,15,100,7,,1
2015,35882,2115,Forvie National Nature Reserve,Aberdeenshire,Scotland,57.32042757,-1.975618601,GBBC,Offshore,Light,Calm,4,18,100,,,
2015,35939,19598,Bacton Keswick ,Norfolk,South East England,52.84726013,1.493496895,GBBC,Onshore,,,3,6,100,1,0,30
2015,36048,2084,Bossington Beach,Somerset,South West England,51.22408779,-3.588302135,GBBC,,Light,,5.5,3,100,4,3,15
2015,36109,2064,Terrace (Red Acre) Beach,County Durham,North East England,54.839286,-1.327263,GBBC,,,,2,16,100,4,,
2015,35847,20638,Studd Hill Beach,Kent,South East England,51.36936916,1.096680164,GBBC,,,,0.95,3,100,,2,
2015,35910,2584,Fairlie Bay,Ayrshire,Scotland,55.761338,-4.856338,GBBC,Offshore,Light,Calm,1.25,7,100,,7,
2015,35922,22635,Ovingdean,East Sussex,South East England,50.80659894,-0.072537954,GBBC,Onshore,,Calm,1.5,120,100,14,,7
2015,35942,3761,"South Beach, Heacham",Norfolk,South East England,52.90375778,0.46826005,GBBC,,,,2.25,22,100,6,5,14
2015,35881,2509,Gwithian,Cornwall,South West England,50.2300656,-5.391438555,GBBC,Offshore,Light,Calm,1.5,18,100,5,,26
2015,36090,2883,Llangennith,Swansea,Wales,51.60908093,-4.30660349,GBBC,,Light,Calm,1.25,13,100,,,
2015,35871,2508,Fistral,Cornwall,South West England,50.41588297,-5.10134708,GBBC,Onshore,,Moderate,1,13,100,,,50
2015,35894,3649,Swansea Bay (The Slipway),Swansea,Wales,51.61364636,-3.935852051,GBBC,,,,1.25,8,100,2,,41
2015,36083,2832,Harwich,Essex,South East England,51.94382177,1.29116714,GBBC,Offshore,Strong,Moderate,2,16,100,2,2,61
2015,36188,3116,Langland Bay,Swansea,Wales,51.56783504,-4.013185666,GBBC,Offshore,Light,Calm,1.5,8,100,1,1,19
2015,36195,2531,Crantock,Cornwall,South West England,50.40569352,-5.12484312,GBBC,Offshore,Light,Calm,1.25,13,100,,,56
2015,35976,2340,Greencliff (in front of Cockington farm),Devon,South West England,51.02060797,-4.272987785,GBBC,Onshore,Light,Moderate,3,3,100,1,,
2015,36183,2141,Rottingdean,East Sussex,South East England,50.80208348,-0.054953098,GBBC,Onshore,Light,Calm,1.5,30,100,7,,2
2015,35788,3040,Kirkcaldy (Seafield),Fife,Scotland,56.09669938,-3.158612251,GBBC,,,,2,6,100,,,8
2015,35812,2500,Branscombe (West),Devon,South West England,50.68522096,-3.167966419,GBBC,,,Calm,3,17,100,0,0,0
2015,35900,2587,Spey Bay,Moray,Scotland,57.672825,-3.084803,GBBC,,,,2,42,100,,,1
2015,35946,4991,"West Bay, West Beach",Dorset,South West England,50.7099049,-2.763383388,GBBC,,,Calm,1.5,31,100,3,1,16
2015,36069,3780,Brean Down South,Somerset,South West England,51.31243444,-3.010742068,GBBC,,,Calm,1.5,4,100,2,,2
2015,35790,2613,Cayton Bay,North Yorkshire,North East England,54.243576,-0.357303,GBBC,Offshore,Light,Moderate,1.75,1,100,,,
2015,35991,2249,South Milton Sands,Devon,South West England,50.25818098,-3.857713938,GBBC,,,,0.75,1,100,1,,3
2015,36237,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,GBBC,,Light,Calm,1.5,40,100,8,,26
2015,35809,3623,Cleethorpes (South),Lincolnshire,North East England,53.53330471,0.010803938,GBBC,Offshore,Light,Calm,2,22,100,1,5,21
2015,35844,3393,Rocquaine - Fort Grey End,Guernsey,Channel Islands,49.43761398,-2.653772235,GBBC,Onshore,Strong,Rough,1,5,100,,,8
2015,35866,3619,"Sandy Bay, Wales",Bridgend,Wales,51.47641152,-3.695569038,GBBC,Offshore,Light,Calm,1.25,12,100,1,2,25
2015,35924,3781,Bawdsey Manor,Suffolk,South East England,51.99222089,1.412169847,GBBC,,Light,Calm,1.5,80,100,,0,0
2015,35977,2510,Saunton Sands,Devon,South West England,51.10160105,-4.224100772,GBBC,Onshore,Light,Moderate,2,5,100,,,20
2015,36003,19491,Black Nore,Somerset,South West England,51.48456322,-2.800596356,GBBC,,Light,Calm,3,9,100,6,0,0
2015,36010,2525,Ynyslas beach 1,Ceredigion,Wales,52.52559935,-4.05798534,GBBC,Onshore,Strong,Calm,2,7,100,1,,3
2015,36018,2498,Croyde,Devon,South West England,51.13190908,-4.238422924,GBBC,,Light,Moderate,2,15,100,,,38
2015,36020,23705,Croyde Downend ,Devon,South West England,51.1282249,-4.236462596,GBBC,,Light,Moderate,2,15,100,1,,13
2015,35792,23741,Dinas Dinlle Fort Belan,Gwynedd,Wales,53.12339276,-4.334921837,GBBC,,Strong,Moderate,2,22,100,6,,
2015,36052,4272,Port Mor,Argyll and Bute,Scotland,56.42570211,-5.484033823,GBBC,Offshore,Light,Calm,5,2,100,1,0,13
2015,35804,3359,Cockleridge (nr Bantham beach),Devon,South West England,50.28110395,-3.875372143,GBBC,,,Moderate,1,9,100,,,2
2015,36008,2585,Cleethorpes,Lincolnshire,North East England,53.55277727,-0.016490221,GBBC,Onshore,Strong,Calm,1,53,100,4,3,43
2015,36123,3530,Montrose,Angus,Scotland,56.710775,-2.448127,GBBC,Onshore,Light,Calm,1,2,100,2,,
2015,36057,2194,Dinas Dinlle,Gwynedd,Wales,53.08307006,-4.336466789,GBBC,Onshore,Light,Moderate,2,13,100,1,0,0
2015,35890,2520,Coldingham Sands,Scottish Borders,Scotland,55.892182,-2.133907,GBBC,Onshore,Light,Calm,2,65,100,,,42
2015,35828,3670,Limekilns,Fife,Scotland,56.03371732,-3.483030452,GBBC,Onshore,Light,Calm,1.5,6,100,5,0,1
2015,36023,3054,Carrick Bay,Dumfries and Galloway,Scotland,54.82441341,-4.217226505,GBBC,Offshore,Light,Calm,4.5,120,100,3,1,
2015,36024,21367,Blackness West,Falkirk,Scotland,56.00418227,-3.52216959,GBBC,Onshore,Light,Calm,1.5,10,100,,,
2015,36116,3651,Rye Harbour,East Sussex,South East England,50.92619926,0.770800123,GBBC,Offshore,Light,Moderate,2.5,9,100,,,
2015,36191,3469,Formby (Freshfields),Lancashire,North West England,53.56658619,-3.099367618,GBBC,Onshore,,Moderate,3,70,100,,,
2015,35865,20741,Shingle Street - Coastguard Cottages to The Beacon,Suffolk,South East England,52.03448524,1.455826371,GBBC,Offshore,Strong,Moderate,2,9,100,,1,
2015,36077,26359,Kerrycroy beach.,Argyll and Bute,Scotland,55.80924015,-5.021846294,GBBC,,Light,Calm,1.5,5,100,1,,1
2015,35874,25398,Pittenweem,Fife,Scotland,56.2116327,-2.732334137,GBBC,,Light,Moderate,1,90,100,6,,6
2015,36042,4108,"Kames Bay, Bute",Argyll & Bute,Scotland,55.86517267,-5.09212017,GBBC,Onshore,Light,Calm,1.23,2,100,,,
2015,35817,2261,Bawdsey Quay,Suffolk,South East England,51.98734425,1.398219515,GBBC,Offshore,Light,Calm,2,4,100,0,0,8
2015,35832,2284,Jackson's Bay,Vale of Glamorgan,Wales,51.39223037,-3.264666796,GBBC,Onshore,Light,Calm,2,19,100,2,2,162
2015,35877,26403,Saltburn,Ross-Shire,Scotland,57.69840612,-4.142961502,GBBC,Offshore,Light,Calm,1,1,100,,,
2015,36190,2526,Porthtowan,Cornwall,South West England,50.28825058,-5.241907558,GBBC,Onshore,Strong,Moderate,2,16,100,2,1,16
2015,35845,3119,Newton,Bridgend,Wales,51.479565,-3.673811,GBBC,Offshore,Light,Calm,1.5,1,100,,,9
2015,35895,3289,Lydstep Haven,Pembrokeshire,Wales,51.64856944,-4.762208462,GBBC,,,,1,6,100,,,
2015,35875,3301,Invergordon West,Highland,Scotland,57.68975,-4.185085,GBBC,Offshore,Light,Calm,1.75,21,100,,,
2015,36054,22294,Dunstaffnage Back Beach,Argyll and Bute,Scotland,56.45208037,-5.443392992,GBBC,Offshore,Light,Calm,2,24,100,,,11
2015,35394,2981,Arbroath West,Angus,Scotland,56.55644933,-2.579410672,GBBC,Onshore,Light,Calm,1,6,100,,1,
2015,36087,2307,Sandhaven,Tyne & Wear,North East England,54.99786751,-1.409055074,GBBC,,,,1,2,100,,,9
2015,35823,3081,Kingsbarn,Fife,Scotland,56.30336653,-2.643789053,GBBC,Offshore,Light,,1,1,100,,,
2015,52038,48293,Dunstaffnage Back Beach #2 (Dunbeg PS),Argyll,Scotland,56.45190645,-5.443870425,GBBC,,,,1,2,100,,,
2015,35896,2100,Freshwater East,Pembrokeshire,Wales,51.64418888,-4.866278171,GBBC,,,,1,3,100,,,9
2015,35853,2439,Port Soif,Guernsey,Channel Islands,49.48747551,-2.58095026,GBBC,Onshore,Light,Calm,1.25,15,100,3,0,6
2015,36056,25524,Dunbeg shore (by marina),Argyll and Bute,Scotland,56.44782895,-5.433983803,GBBC,Offshore,Light,Calm,1,2,100,1,,
2015,36093,4275,Sewerby Steps,North Yorkshire,North East England,54.09943168,-0.165052414,Autumn 2015,Offshore,Light,Calm,1,2,100,,,1
2015,35988,26979,Boundary Strand,Argyll,Scotland,56.34722771,-6.397132873,Autumn 2015,,Light,Moderate,2,1,100,,,
2015,36006,2889,Westward Ho!,Devon,South West England,51.05174335,-4.230273064,Autumn 2015,Onshore,Strong,Rough,2,65,100,,,
2015,36002,2396,Burnmouth Bay,Scottish Borders,Scotland,55.842399,-2.069654,Autumn 2015,Offshore,Light,Calm,1.5,17,100,,,
2015,36046,3382,"Stutton, Stutton Mill - Stutton Point",Suffolk,South East England,51.95376093,1.130154133,Autumn 2015,Onshore,Light,Calm,2,20,100,,,
2015,36092,3091,Minsmere Haven,Suffolk,South East England,52.23484368,1.627607346,Autumn 2015,,Light,Calm,2,35,100,2,0,1
2015,35883,2554,Pwlldu,Swansea,Wales,51.56437273,-4.056953788,Autumn 2015,,,,1,3,100,1,,
2015,35929,26439,Ullapool West Terrace,Ross-shire,Scotland,57.89685743,-5.16752243,Autumn 2015,,,Calm,1,14,100,,,
2015,36074,21385,Birling Gap 2,East Sussex,South East England,50.74221,0.201298,Autumn 2015,,Light,Calm,2.5,33,100,,1,5
2015,49695,2386,Brancaster,Norfolk,South East England,52.97645194,0.649116039,Autumn 2015,,,,1.5,35,100,3,1,2
2015,36080,2275,Felixstowe (Cobbolds Point to the dip),Suffolk,South East England,51.9631459,1.364761591,Autumn 2015,Offshore,Light,Calm,1,1,100,,,1
2015,36086,3845,Boscombe,Dorset,South West England,50.718921,-1.840528,Autumn 2015,Onshore,Light,Moderate,2,8,100,1,5,832
2015,45623,45615,Am Pollan Park Beach,Ross-shire,Scotland,57.89646115,-5.154084563,Autumn 2015,,,Calm,3.5,12,100,7,6,12
2015,36032,2586,"Big Strand, Laggan Bay",Argyll and Bute,Scotland,55.71496172,-6.30715143,Autumn 2015,,Light,Moderate,9,4,100,9,0,0
2015,35950,23641,East Nairn Beach,"Highland	",Scotland,57.59228058,-3.859500289,Autumn 2015,,Strong,Calm,1,15,100,,,35
2015,36031,24953,Machir Bay,Isle of Islay,Scotland,55.78584034,-6.468029022,Autumn 2015,,Light,Calm,7,3,100,4,2,17
2015,36101,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Autumn 2015,Onshore,Strong,Moderate,1,9,100,,2,18
2015,36161,3357,Sea Palling,Norfolk,South East England,52.78983892,1.60415411,Autumn 2015,Offshore,Light,,3,6,100,1,0,5
2015,36113,26416,Achlochan,Ross-shire,Scotland,58.00705758,-5.337949991,Autumn 2015,,,,2,16,100,5,,
2015,36120,3694,Cocklawburn,Northumberland,North East England,55.73170975,-1.957001641,Autumn 2015,Onshore,Strong,Rough,0.5,3,100,,,
2015,36121,27272,Bo'Ness - Grangepans - Middle of beach,Falkirk,Scotland,56.018229,-3.59028697,Autumn 2015,,,,2,32,100,2,,
2015,36157,3592,Mundesley,Norfolk,South East England,52.87789779,1.439369917,Autumn 2015,Onshore,,Moderate,3,4,100,1,0,48
2015,36173,22207,Jaywick Beach,Essex,South East England,51.77442582,1.121061444,Autumn 2015,,Light,Calm,1,10,100,,,5
2015,36135,2612,Filey,North Yorkshire,North East England,54.214372,-0.278308,Autumn 2015,,Strong,Rough,1,10,100,,,
2015,36166,2259,Walcott,Norfolk,South East England,52.83951335,1.510486525,Autumn 2015,Offshore,Strong,,3,6,100,0,1,15
2015,36141,20741,Shingle Street - Coastguard Cottages to The Beacon,Suffolk,South East England,52.03448524,1.455826371,Winter 2015,Onshore,Strong,Moderate,1.5,8,100,,,
2015,36139,24981,Lade Fort Beach,Kent,South East England,50.94960743,0.966696431,Winter 2015,Offshore,Light,Moderate,2,3,100,,,
2015,36143,2238,Freshwater Bay,Isle of Wight,South East England,50.66983713,-1.509418487,Winter 2015,Onshore,Strong,Rough,1.25,3,100,1,,4
2015,36235,2070,Robin Hood's Bay,North Yorkshire,North East England,54.43023379,-0.531949103,Winter 2015,Offshore,Light,Calm,1.5,3,100,0,0,0
2015,36149,2948,Totland Bay,Isle of Wight,South East England,50.67672898,-1.554134835,Winter 2015,Onshore,Strong,Rough,1.75,4,100,,,
2015,36151,2336,"Flamborough, South Landing",East Riding of Yorkshire,North East England,54.103925,-0.11683,Winter 2015,Onshore,Strong,Moderate,1.5,12,100,,,
2015,36164,3357,Sea Palling,Norfolk,South East England,52.78983892,1.60415411,Winter 2015,Onshore,Light,,3,4,100,3,1,18
