ID,Country,Area,Individual wind farm ID,Lat,Long,Spp level,Order or class,Common name,Genus,Species,All species studied?,Duration (years),Total period (d),Metrics,Value,Quality,Correction factor used?,Estimation of value,Buffer area m2,Main habitat,Habitat detail,N wind farms,N turbines,Per turbine output (MW)
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Blackpoll Warbler ,Dendroica,striata,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Bobolink ,Dolichonyx ,oryzivorus,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Cliff Swallow,Petrochelidon ,pyrrhonota,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,European Starling,Sturnus,vulgaris,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Killdeer,Charadrius ,vociferus,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Mallard,Anas,platyrhynchos,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Savannah Sparrow,Passerculus ,sandwichensis,Y,1,138,Mortality per turbine,0.007245833,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Red-tailed Hawk,Buteo,jamaicensis,Y,1,138,Mortality per turbine,0.033916667,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Tree Swallow,Tachycineta ,bicolor,Y,1,138,Mortality per turbine,0.02035,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Black-and-white Warbler ,Mniotilta,varia,Y,1,138,Mortality per turbine,0.013566667,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Red-eyed Vireo,Vireo,olivaceus,Y,1,138,Mortality per turbine,0.013566667,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Ruby-crowned Kinglet,Regulus ,calendula,Y,1,138,Mortality per turbine,0.013566667,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,American Redstart,Setophaga ,ruticilla,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Barn Swallow,Hirundo ,rustica,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Black-billed Cuckoo,Coccyzus ,erythropthalmus,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Blackpoll Warbler ,Dendroica,striata,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Bobolink ,Dolichonyx ,oryzivorus,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Cliff Swallow,Petrochelidon ,pyrrhonota,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,European Starling,Sturnus,vulgaris,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Killdeer,Charadrius ,vociferus,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Mallard,Anas,platyrhynchos,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
44,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,aves,Savannah Sparrow,Passerculus ,sandwichensis,Y,1,138,Mortality per turbine,0.006783333,Low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,1,92,Mortality per turbine,1.413793103,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,1,92,Mortality per turbine,0.586206897,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,1,92,Mortality per turbine,0.413793103,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Eastern red bat,Lasiurus ,borealis,Y,1,92,Mortality per turbine,0.206896552,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Big brown bat,Eptesicus ,fuscus,Y,1,92,Mortality per turbine,0.137931034,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
184,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,1,92,Mortality per turbine,0.068965517,Very low,N,Y,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,2,140,Daily mortality per turbine,0.19,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,2,47,Daily mortality per turbine,0.006229508,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,2,93,Daily mortality per turbine,0.183770492,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,2,47,Mortality per turbine,0.292786885,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,Bat sp,,,Y,2,93,Mortality per turbine,17.09065574,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,2,47,Mortality per turbine,4.779590164,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,2,47,Mortality per turbine,4.92442623,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,2,47,Mortality per turbine,1.738032787,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Eastern red bat,Lasiurus ,borealis,Y,2,47,Mortality per turbine,2.027704918,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Big brown bat,Eptesicus ,fuscus,Y,2,47,Mortality per turbine,1.593196721,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,UnID'd Myotis sp,,,Y,2,47,Mortality per turbine,0.869016393,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,UnID'd bat sp,,,Y,2,47,Mortality per turbine,1.158688525,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,2,93,Mortality per turbine,0.146393443,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,2,93,Mortality per turbine,0.073196721,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,2,93,Mortality per turbine,0.073196721,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Eastern red bat,Lasiurus ,borealis,Y,2,93,Mortality per turbine,0,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,1,chiroptera,Big brown bat,Eptesicus ,fuscus,Y,2,93,Mortality per turbine,0,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,UnID'd Myotis sp,,,Y,2,93,Mortality per turbine,0,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
185,USA,Northern Dodge and southern Fond du Lac counties in southeastern Wisconsin,Forward Wind Energy Centre,43.6139,-88.4911,2,chiroptera,UnID'd bat sp,,,Y,2,93,Mortality per turbine,0,Low,Y,N,25600,Farmland,"97% of the project area was agricultural land (primarily corn and soybeans, planted in rotation), and approximately 2% of the land area was deciduous woodland (i.e., fencerows, isolated woodlots).",1,86,1.5
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,Bat sp,,,Y,1,92,Daily mortality per turbine,0.44,Medium,Y,N,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,Bat sp,,,Y,1,46,Daily mortality per turbine,0.18,Medium,Y,N,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,Bat sp,,,Y,1,90,Mortality per turbine,41.09756098,Medium,Y,N,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,Bat sp,,,Y,1,91,Mortality per turbine,8.268292683,Medium,Y,N,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Big Brown Bat,Eptesicus ,fuscus,Y,1,90,Mortality per turbine,7.338850174,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Eastern Pipistrelle,Perimyotis ,subflavus,Y,1,90,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,1,90,Mortality per turbine,5.871080139,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Northern Long-eared Bat,Myotis ,septentrionalis,Y,1,90,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,1,90,Mortality per turbine,14.18844367,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Eastern Red Bat,Lasiurus ,borealis,Y,1,90,Mortality per turbine,5.871080139,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,1,90,Mortality per turbine,7.828106852,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,UnID'd Bat sp,,,Y,1,90,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Big Brown Bat,Eptesicus ,fuscus,Y,1,91,Mortality per turbine,1.476480836,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Eastern Pipistrelle,Perimyotis ,subflavus,Y,1,91,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,1,91,Mortality per turbine,1.181184669,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Northern Long-eared Bat,Myotis ,septentrionalis,Y,1,91,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,1,91,Mortality per turbine,2.854529617,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Eastern Red Bat,Lasiurus ,borealis,Y,1,91,Mortality per turbine,1.181184669,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,1,91,Mortality per turbine,1.574912892,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
168,USA,SE Wisconsin,Cedar Ridge,43.71580556,-88.28197222,2,chiroptera,UnID'd Bat sp,,,Y,1,91,Mortality per turbine,0,Medium,Y,Y,25600,Farmland,"Land use in the area of each wind facility primarily is agricultural, consisting of corn, soybean, small grain and alfalfa fields, and dairy farms. The landscape is a patchwork of crop fields, pasturage, and rural homes. Woodlots, wetlands, and waterways are scattered throughout the area",1,41,1.65
75,USA,,Blue Sky Green Field,43.8622222,-88.25327778,2,aves,Raptor sp,,,N,1,365,Annual mortality per MW,0.26,High,Y,N,,,,1,30,1.65
